,depth,node_lat,node_lng
1105,10,-21.0,94.0
1106,10,-19.0,97.0
1107,10,-18.0,86.0
1108,10,-20.0,88.0
1109,10,-19.0,91.0
1110,10,-20.0,91.0
1111,10,-18.0,91.0
1112,10,-19.0,84.0
1113,10,-17.0,86.0
1114,10,-17.0,88.0
1115,10,-17.0,89.0
1116,10,-17.0,92.0
1117,10,-18.0,93.0
1118,10,-17.0,94.0
1119,10,-17.0,93.0
1120,10,-19.0,103.0
1121,10,-16.0,76.0
1122,10,-18.0,79.0
1123,10,-16.0,81.0
1124,10,-18.0,85.0
1125,10,-16.0,91.0
1126,10,-18.0,95.0
1127,10,-16.0,72.0
1128,10,-16.0,84.0
1129,10,-17.0,85.0
1130,10,-17.0,84.0
1131,10,-15.0,86.0
1132,10,-16.0,94.0
1133,10,-17.0,97.0
1134,10,-16.0,102.0
1135,10,-15.0,41.0
1136,10,-15.0,60.0
1137,10,-14.0,62.0
1138,10,-16.0,63.0
1139,10,-15.0,67.0
1140,10,-15.0,69.0
1141,10,-15.0,75.0
1142,10,-15.0,78.0
1143,10,-16.0,79.0
1144,10,-14.0,81.0
1145,10,-14.0,84.0
1146,10,-15.0,85.0
1147,10,-15.0,84.0
1148,10,-14.0,85.0
1149,10,-14.0,65.0
1150,10,-14.0,67.0
1151,10,-14.0,69.0
1152,10,-14.0,70.0
1153,10,-15.0,73.0
1154,10,-15.0,74.0
1155,10,-14.0,77.0
1156,10,-13.0,77.0
1157,10,-15.0,80.0
1158,10,-15.0,81.0
1159,10,-13.0,60.0
1160,10,-13.0,66.0
1161,10,-12.0,67.0
1162,10,-14.0,66.0
1163,10,-14.0,71.0
1164,10,-12.0,73.0
1165,10,-13.0,72.0
1166,10,-13.0,74.0
1167,10,-12.0,77.0
1168,10,-12.0,78.0
1169,10,-14.0,79.0
1170,10,-13.0,81.0
1171,10,-12.0,64.0
1172,10,-13.0,71.0
1173,10,-11.0,74.0
1174,10,-13.0,87.0
1175,10,-11.0,71.0
1176,10,-10.0,74.0
1177,10,-11.0,77.0
1178,10,-12.0,85.0
1179,10,-11.0,70.0
1180,10,-10.0,75.0
1181,10,-9.0,82.0
1182,10,-10.0,69.0
1183,10,-9.0,70.0
1184,10,-10.0,78.0
1185,10,-8.0,78.0
1186,10,-9.0,74.0
1187,10,-7.0,80.0
1188,10,-9.0,85.0
1189,10,-9.0,88.0
1190,10,-9.0,91.0
1191,10,-8.0,94.0
1192,10,-6.0,86.0
1193,10,-6.0,90.0
1194,10,5.0,100.0
1195,10,5.0,52.0
1196,10,6.0,97.0
1197,10,14.0,62.0
1198,10,16.0,97.0
1199,10,17.0,95.0
1200,11,-26.0,91.0
1201,11,-26.0,93.0
1202,11,-24.0,95.0
1203,11,-25.0,97.0
1204,11,-22.0,94.0
1205,11,-24.0,94.0
1206,11,-22.0,86.0
1207,11,-21.0,90.0
1208,11,-21.0,93.0
1209,11,-22.0,98.0
1210,11,-21.0,101.0
1211,11,-21.0,35.0
1212,11,-20.0,73.0
1213,11,-20.0,75.0
1214,11,-22.0,84.0
1215,11,-21.0,43.0
1216,11,-21.0,73.0
1217,11,-20.0,84.0
1218,11,-20.0,87.0
1219,11,-21.0,89.0
1220,11,-20.0,98.0
1221,11,-18.0,44.0
1222,11,-20.0,74.0
1223,11,-20.0,82.0
1224,11,-18.0,81.0
1225,11,-19.0,85.0
1226,11,-20.0,89.0
1227,11,-18.0,69.0
1228,11,-19.0,80.0
1229,11,-17.0,81.0
1230,11,-17.0,83.0
1231,11,-19.0,84.0
1232,11,-17.0,85.0
1233,11,-18.0,88.0
1234,11,-17.0,56.0
1235,11,-18.0,63.0
1236,11,-17.0,65.0
1237,11,-16.0,69.0
1238,11,-17.0,75.0
1239,11,-16.0,77.0
1240,11,-16.0,79.0
1241,11,-17.0,79.0
1242,11,-17.0,82.0
1243,11,-18.0,82.0
1244,11,-18.0,83.0
1245,11,-16.0,86.0
1246,11,-17.0,90.0
1247,11,-17.0,93.0
1248,11,-15.0,50.0
1249,11,-15.0,57.0
1250,11,-16.0,62.0
1251,11,-17.0,64.0
1252,11,-16.0,66.0
1253,11,-16.0,70.0
1254,11,-17.0,69.0
1255,11,-16.0,71.0
1256,11,-15.0,74.0
1257,11,-16.0,74.0
1258,11,-15.0,76.0
1259,11,-17.0,78.0
1260,11,-16.0,78.0
1261,11,-16.0,42.0
1262,11,-14.0,52.0
1263,11,-14.0,54.0
1264,11,-14.0,56.0
1265,11,-14.0,57.0
1266,11,-14.0,61.0
1267,11,-14.0,64.0
1268,11,-15.0,68.0
1269,11,-15.0,67.0
1270,11,-15.0,70.0
1271,11,-16.0,75.0
1272,11,-15.0,77.0
1273,11,-13.0,41.0
1274,11,-13.0,43.0
1275,11,-13.0,50.0
1276,11,-15.0,56.0
1277,11,-13.0,60.0
1278,11,-15.0,62.0
1279,11,-14.0,62.0
1280,11,-14.0,63.0
1281,11,-13.0,65.0
1282,11,-13.0,71.0
1283,11,-14.0,60.0
1284,11,-12.0,63.0
1285,11,-13.0,46.0
1286,11,-13.0,47.0
1287,11,-11.0,48.0
1288,11,-13.0,56.0
1289,11,-13.0,62.0
1290,11,-13.0,66.0
1291,11,-11.0,69.0
1292,11,-12.0,70.0
1293,11,-12.0,40.0
1294,11,-12.0,41.0
1295,11,-12.0,55.0
1296,11,-12.0,80.0
1297,11,-12.0,109.0
1298,11,-9.0,75.0
1299,11,-11.0,81.0
1300,11,-10.0,79.0
1301,11,-8.0,86.0
1302,11,-8.0,89.0
1303,11,-10.0,114.0
1304,11,-7.0,39.0
1305,11,-7.0,82.0
1306,11,-8.0,116.0
1307,11,-6.0,83.0
1308,11,-5.0,83.0
1309,11,7.0,100.0
1310,11,9.0,78.0
1311,11,14.0,81.0
1312,11,22.0,89.0
1313,12,-29.0,96.0
1314,12,-27.0,32.0
1315,12,-24.0,80.0
1316,12,-26.0,84.0
1317,12,-25.0,87.0
1318,12,-25.0,88.0
1319,12,-24.0,94.0
1320,12,-24.0,40.0
1321,12,-24.0,43.0
1322,12,-23.0,76.0
1323,12,-25.0,80.0
1324,12,-23.0,90.0
1325,12,-22.0,40.0
1326,12,-22.0,77.0
1327,12,-23.0,80.0
1328,12,-23.0,82.0
1329,12,-24.0,91.0
1330,12,-24.0,98.0
1331,12,-23.0,41.0
1332,12,-23.0,59.0
1333,12,-23.0,72.0
1334,12,-21.0,78.0
1335,12,-21.0,79.0
1336,12,-23.0,81.0
1337,12,-21.0,84.0
1338,12,-21.0,88.0
1339,12,-22.0,89.0
1340,12,-21.0,51.0
1341,12,-20.0,63.0
1342,12,-22.0,87.0
1343,12,-22.0,88.0
1344,12,-20.0,90.0
1345,12,-22.0,90.0
1346,12,-22.0,91.0
1347,12,-19.0,51.0
1348,12,-19.0,54.0
1349,12,-19.0,58.0
1350,12,-19.0,59.0
1351,12,-20.0,71.0
1352,12,-19.0,81.0
1353,12,-20.0,82.0
1354,12,-20.0,52.0
1355,12,-20.0,53.0
1356,12,-18.0,54.0
1357,12,-19.0,57.0
1358,12,-20.0,60.0
1359,12,-20.0,61.0
1360,12,-18.0,61.0
1361,12,-20.0,62.0
1362,12,-20.0,75.0
1363,12,-19.0,76.0
1364,12,-18.0,77.0
1365,12,-20.0,77.0
1366,12,-18.0,81.0
1367,12,-20.0,84.0
1368,12,-19.0,52.0
1369,12,-18.0,60.0
1370,12,-19.0,60.0
1371,12,-17.0,60.0
1372,12,-19.0,62.0
1373,12,-18.0,63.0
1374,12,-18.0,65.0
1375,12,-19.0,68.0
1376,12,-18.0,75.0
1377,12,-17.0,77.0
1378,12,-18.0,78.0
1379,12,-18.0,79.0
1380,12,-17.0,80.0
1381,12,-17.0,50.0
1382,12,-17.0,52.0
1383,12,-17.0,53.0
1384,12,-16.0,54.0
1385,12,-16.0,59.0
1386,12,-16.0,63.0
1387,12,-17.0,62.0
1388,12,-17.0,67.0
1389,12,-16.0,68.0
1390,12,-15.0,46.0
1391,12,-16.0,55.0
1392,12,-16.0,56.0
1393,12,-16.0,60.0
1394,12,-16.0,62.0
1395,12,-17.0,63.0
1396,12,-17.0,81.0
1397,12,-17.0,82.0
1398,12,-16.0,82.0
1399,12,-16.0,88.0
1400,12,-16.0,46.0
1401,12,-14.0,48.0
1402,12,-13.0,46.0
1403,12,-13.0,83.0
1404,12,-13.0,51.0
1405,12,-12.0,54.0
1406,12,-13.0,56.0
1407,12,-12.0,45.0
1408,12,-13.0,54.0
1409,12,-11.0,45.0
1410,12,-10.0,45.0
1411,12,-10.0,46.0
1412,12,-6.0,132.0
1413,12,-4.0,41.0
1414,12,7.0,99.0
1415,12,16.0,96.0
1416,12,22.0,87.0
1417,13,-31.0,37.0
1418,13,-28.0,84.0
1419,13,-27.0,48.0
1420,13,-28.0,37.0
1421,13,-26.0,48.0
1422,13,-27.0,64.0
1423,13,-27.0,76.0
1424,13,-24.0,56.0
1425,13,-24.0,73.0
1426,13,-25.0,87.0
1427,13,-25.0,89.0
1428,13,-25.0,90.0
1429,13,-23.0,56.0
1430,13,-24.0,75.0
1431,13,-24.0,81.0
1432,13,-23.0,84.0
1433,13,-23.0,49.0
1434,13,-23.0,50.0
1435,13,-24.0,52.0
1436,13,-22.0,57.0
1437,13,-24.0,58.0
1438,13,-24.0,67.0
1439,13,-24.0,68.0
1440,13,-22.0,75.0
1441,13,-22.0,52.0
1442,13,-23.0,53.0
1443,13,-23.0,52.0
1444,13,-22.0,55.0
1445,13,-22.0,60.0
1446,13,-21.0,70.0
1447,13,-23.0,72.0
1448,13,-21.0,87.0
1449,13,-20.0,48.0
1450,13,-21.0,53.0
1451,13,-21.0,54.0
1452,13,-21.0,55.0
1453,13,-20.0,57.0
1454,13,-20.0,59.0
1455,13,-20.0,66.0
1456,13,-20.0,50.0
1457,13,-19.0,51.0
1458,13,-20.0,53.0
1459,13,-21.0,57.0
1460,13,-20.0,74.0
1461,13,-21.0,74.0
1462,13,-21.0,78.0
1463,13,-19.0,79.0
1464,13,-21.0,83.0
1465,13,-19.0,88.0
1466,13,-19.0,50.0
1467,13,-19.0,73.0
1468,13,-17.0,49.0
1469,13,-19.0,52.0
1470,13,-18.0,69.0
1471,13,-16.0,56.0
1472,13,-16.0,82.0
1473,13,-13.0,41.0
1474,13,-13.0,45.0
1475,13,-13.0,46.0
1476,13,-12.0,43.0
1477,13,-5.0,52.0
1478,13,9.0,97.0
1479,13,14.0,57.0
1480,14,-28.0,53.0
1481,14,-26.0,42.0
1482,14,-27.0,46.0
1483,14,-26.0,55.0
1484,14,-26.0,49.0
1485,14,-25.0,52.0
1486,14,-26.0,51.0
1487,14,-26.0,85.0
1488,14,-24.0,49.0
1489,14,-26.0,50.0
1490,14,-24.0,54.0
1491,14,-24.0,58.0
1492,14,-24.0,62.0
1493,14,-26.0,74.0
1494,14,-25.0,81.0
1495,14,-24.0,40.0
1496,14,-23.0,50.0
1497,14,-24.0,53.0
1498,14,-24.0,60.0
1499,14,-25.0,71.0
1500,14,-25.0,73.0
1501,14,-24.0,75.0
1502,14,-22.0,48.0
1503,14,-24.0,61.0
1504,14,-23.0,62.0
1505,14,-24.0,63.0
1506,14,-21.0,49.0
1507,14,-22.0,49.0
1508,14,-23.0,65.0
1509,14,-21.0,65.0
1510,14,-23.0,73.0
1511,14,-22.0,81.0
1512,14,-22.0,50.0
1513,14,-21.0,58.0
1514,14,-20.0,75.0
1515,14,-22.0,78.0
1516,14,-20.0,84.0
1517,14,-21.0,38.0
1518,14,-19.0,50.0
1519,14,-18.0,66.0
1520,14,-17.0,40.0
1521,14,-17.0,70.0
1522,14,-19.0,75.0
1523,14,-18.0,50.0
1524,14,-16.0,74.0
1525,14,-16.0,49.0
1526,14,-16.0,56.0
1527,14,-17.0,59.0
1528,14,-16.0,45.0
1529,14,-13.0,45.0
1530,14,-11.0,41.0
1531,14,-7.0,43.0
1532,14,2.0,47.0
1533,14,15.0,98.0
1534,15,-30.0,39.0
1535,15,-28.0,43.0
1536,15,-29.0,42.0
1537,15,-28.0,42.0
1538,15,-29.0,45.0
1539,15,-29.0,44.0
1540,15,-28.0,46.0
1541,15,-27.0,32.0
1542,15,-26.0,38.0
1543,15,-27.0,40.0
1544,15,-26.0,45.0
1545,15,-28.0,47.0
1546,15,-25.0,49.0
1547,15,-25.0,50.0
1548,15,-25.0,48.0
1549,15,-23.0,51.0
1550,15,-22.0,54.0
1551,15,-23.0,74.0
1552,15,-22.0,37.0
1553,15,-21.0,37.0
1554,15,-22.0,58.0
1555,15,-19.0,39.0
1556,15,-20.0,72.0
1557,15,-18.0,38.0
1558,15,-19.0,40.0
1559,15,-20.0,50.0
1560,15,-18.0,66.0
1561,15,-20.0,67.0
1562,15,-16.0,42.0
1563,15,-16.0,43.0
1564,15,-14.0,48.0
1565,15,-13.0,41.0
1566,15,14.0,58.0
1567,16,-35.0,30.0
1568,16,-33.0,45.0
1569,16,-30.0,51.0
1570,16,-28.0,42.0
1571,16,-29.0,48.0
1572,16,-28.0,51.0
1573,16,-28.0,35.0
1574,16,-29.0,40.0
1575,16,-29.0,50.0
1576,16,-26.0,41.0
1577,16,-26.0,50.0
1578,16,-27.0,50.0
1579,16,-26.0,53.0
1580,16,-28.0,58.0
1581,16,-27.0,37.0
1582,16,-27.0,39.0
1583,16,-25.0,41.0
1584,16,-26.0,57.0
1585,16,-27.0,70.0
1586,16,-24.0,36.0
1587,16,-24.0,53.0
1588,16,-26.0,55.0
1589,16,-25.0,71.0
1590,16,-24.0,37.0
1591,16,-23.0,53.0
1592,16,-21.0,37.0
1593,16,-21.0,38.0
1594,16,-22.0,41.0
1595,16,-20.0,36.0
1596,16,-20.0,60.0
1597,16,-20.0,68.0
1598,16,-20.0,35.0
1599,16,-20.0,37.0
1600,16,-21.0,64.0
1601,16,-19.0,68.0
1602,16,-19.0,69.0
1603,16,-18.0,42.0
1604,16,-16.0,41.0
1605,16,-17.0,42.0
1606,16,-15.0,42.0
1607,16,-17.0,44.0
1608,16,-17.0,53.0
1609,16,-13.0,42.0
1610,16,-14.0,44.0
1611,16,-14.0,49.0
1612,16,17.0,93.0
1613,17,-38.0,31.0
1614,17,-36.0,37.0
1615,17,-32.0,47.0
1616,17,-32.0,50.0
1617,17,-31.0,51.0
1618,17,-31.0,49.0
1619,17,-30.0,33.0
1620,17,-29.0,50.0
1621,17,-29.0,49.0
1622,17,-30.0,53.0
1623,17,-30.0,48.0
1624,17,-30.0,50.0
1625,17,-28.0,51.0
1626,17,-29.0,52.0
1627,17,-29.0,56.0
1628,17,-28.0,34.0
1629,17,-27.0,51.0
1630,17,-28.0,56.0
1631,17,-28.0,58.0
1632,17,-28.0,57.0
1633,17,-28.0,61.0
1634,17,-27.0,35.0
1635,17,-26.0,56.0
1636,17,-25.0,42.0
1637,17,-25.0,36.0
1638,17,-23.0,37.0
1639,17,-25.0,41.0
1640,17,-23.0,36.0
1641,17,-22.0,39.0
1642,17,-22.0,67.0
1643,17,-22.0,71.0
1644,17,-20.0,40.0
1645,17,-22.0,43.0
1646,17,-19.0,38.0
1647,17,-19.0,40.0
1648,17,-18.0,41.0
1649,17,-18.0,43.0
1650,17,-19.0,52.0
1651,17,-17.0,42.0
1652,17,-13.0,42.0
1653,17,-12.0,44.0
1654,17,-6.0,39.0
1655,17,-5.0,40.0
1656,17,0.0,44.0
1657,17,11.0,99.0
1658,17,14.0,63.0
1659,18,-39.0,28.0
1660,18,-35.0,41.0
1661,18,-36.0,28.0
1662,18,-32.0,45.0
1663,18,-33.0,44.0
1664,18,-33.0,47.0
1665,18,-33.0,48.0
1666,18,-33.0,49.0
1667,18,-32.0,48.0
1668,18,-32.0,49.0
1669,18,-31.0,36.0
1670,18,-31.0,35.0
1671,18,-30.0,35.0
1672,18,-32.0,39.0
1673,18,-31.0,51.0
1674,18,-30.0,34.0
1675,18,-29.0,36.0
1676,18,-30.0,56.0
1677,18,-31.0,60.0
1678,18,-30.0,40.0
1679,18,-28.0,57.0
1680,18,-30.0,59.0
1681,18,-28.0,60.0
1682,18,-29.0,39.0
1683,18,-27.0,38.0
1684,18,-29.0,53.0
1685,18,-28.0,58.0
1686,18,-29.0,59.0
1687,18,-26.0,53.0
1688,18,-25.0,37.0
1689,18,-25.0,40.0
1690,18,-25.0,43.0
1691,18,-27.0,44.0
1692,18,-27.0,52.0
1693,18,-26.0,55.0
1694,18,-27.0,55.0
1695,18,-26.0,59.0
1696,18,-25.0,39.0
1697,18,-26.0,41.0
1698,18,-26.0,49.0
1699,18,-24.0,59.0
1700,18,-25.0,64.0
1701,18,-23.0,70.0
1702,18,-24.0,69.0
1703,18,-24.0,41.0
1704,18,-20.0,39.0
1705,18,-20.0,43.0
1706,18,-4.0,44.0
1707,18,8.0,52.0
1708,19,-35.0,34.0
1709,19,-35.0,44.0
1710,19,-33.0,31.0
1711,19,-33.0,33.0
1712,19,-34.0,34.0
1713,19,-34.0,40.0
1714,19,-32.0,42.0
1715,19,-31.0,33.0
1716,19,-33.0,38.0
1717,19,-31.0,41.0
1718,19,-33.0,42.0
1719,19,-32.0,45.0
1720,19,-32.0,50.0
1721,19,-31.0,72.0
1722,19,-32.0,40.0
1723,19,-31.0,37.0
1724,19,-30.0,37.0
1725,19,-30.0,62.0
1726,19,-31.0,70.0
1727,19,-29.0,37.0
1728,19,-29.0,57.0
1729,19,-29.0,49.0
1730,19,-28.0,48.0
1731,19,-28.0,72.0
1732,19,-27.0,36.0
1733,19,-26.0,68.0
1734,19,-24.0,56.0
1735,19,-22.0,57.0
1736,19,12.0,48.0
1737,19,14.0,53.0
1738,19,14.0,56.0
1739,20,-35.0,27.0
1740,20,-34.0,29.0
1741,20,-33.0,35.0
1742,20,-33.0,34.0
1743,20,-33.0,29.0
1744,20,-32.0,34.0
1745,20,-31.0,32.0
1746,20,-32.0,47.0
1747,20,-30.0,35.0
1748,20,-31.0,44.0
1749,20,-30.0,44.0
1750,20,-31.0,45.0
1751,20,-30.0,58.0
1752,20,-28.0,35.0
1753,20,-29.0,36.0
1754,20,-28.0,45.0
1755,20,-28.0,46.0
1756,20,-30.0,45.0
1757,20,-30.0,54.0
1758,20,-28.0,54.0
1759,20,-28.0,36.0
1760,20,-29.0,56.0
1761,20,-29.0,57.0
1762,20,-27.0,74.0
1763,20,-26.0,44.0
1764,20,-28.0,70.0
1765,20,-28.0,74.0
1766,20,-28.0,76.0
1767,20,-24.0,37.0
1768,20,-25.0,37.0
1769,20,-24.0,39.0
1770,20,-24.0,71.0
1771,20,-23.0,59.0
1772,20,-23.0,42.0
1773,20,-18.0,38.0
1774,20,13.0,48.0
1775,21,-37.0,37.0
1776,21,-36.0,28.0
1777,21,-36.0,37.0
1778,21,-34.0,33.0
1779,21,-33.0,43.0
1780,21,-31.0,43.0
1781,21,-32.0,42.0
1782,21,-32.0,57.0
1783,21,-30.0,36.0
1784,21,-30.0,38.0
1785,21,-28.0,41.0
1786,21,-29.0,41.0
1787,21,-28.0,35.0
1788,21,-26.0,37.0
1789,21,-28.0,52.0
1790,21,-28.0,61.0
1791,21,-26.0,62.0
1792,21,-26.0,73.0
1793,21,-26.0,70.0
1794,21,-22.0,56.0
1795,21,-24.0,56.0
1796,21,-18.0,38.0
1797,22,-35.0,27.0
1798,22,-36.0,42.0
1799,22,-35.0,39.0
1800,22,-34.0,32.0
1801,22,-31.0,42.0
1802,22,-29.0,58.0
1803,22,-28.0,62.0
1804,22,-25.0,65.0
1805,22,-24.0,71.0
1806,22,-25.0,53.0
1807,23,-39.0,30.0
1808,23,-37.0,36.0
1809,23,-35.0,31.0
1810,23,-36.0,41.0
1811,23,-35.0,46.0
1812,23,-35.0,28.0
1813,23,-35.0,36.0
1814,23,-35.0,48.0
1815,23,-33.0,52.0
1816,23,-32.0,52.0
1817,23,-32.0,56.0
1818,23,-33.0,56.0
1819,23,-30.0,37.0
1820,23,-31.0,45.0
1821,23,-31.0,53.0
1822,23,-30.0,48.0
1823,23,-29.0,54.0
1824,23,-28.0,52.0
1825,23,-28.0,73.0
1826,23,-28.0,62.0
1827,23,-28.0,66.0
1828,23,-25.0,62.0
1829,23,-25.0,63.0
1830,23,-26.0,63.0
1831,23,-24.0,62.0
1832,23,-23.0,66.0
1833,24,-36.0,26.0
1834,24,-36.0,40.0
1835,24,-38.0,42.0
1836,24,-37.0,23.0
1837,24,-36.0,29.0
1838,24,-36.0,31.0
1839,24,-36.0,35.0
1840,24,-36.0,39.0
1841,24,-34.0,39.0
1842,24,-35.0,39.0
1843,24,-34.0,41.0
1844,24,-35.0,56.0
1845,24,-33.0,37.0
1846,24,-32.0,41.0
1847,24,-32.0,42.0
1848,24,-34.0,51.0
1849,24,-34.0,53.0
1850,24,-31.0,33.0
1851,24,-31.0,38.0
1852,24,-33.0,47.0
1853,24,-31.0,54.0
1854,24,-32.0,59.0
1855,24,-31.0,62.0
1856,24,-33.0,69.0
1857,24,-30.0,31.0
1858,24,-30.0,50.0
1859,24,-30.0,54.0
1860,24,-31.0,71.0
1861,24,-30.0,72.0
1862,24,-30.0,55.0
1863,24,-28.0,69.0
1864,24,-28.0,61.0
1865,24,-27.0,61.0
1866,25,-39.0,44.0
1867,25,-38.0,33.0
1868,25,-36.0,35.0
1869,25,-36.0,44.0
1870,25,-35.0,48.0
1871,25,-34.0,54.0
1872,25,-33.0,38.0
1873,25,-34.0,39.0
1874,25,-34.0,45.0
1875,25,-35.0,46.0
1876,25,-33.0,47.0
1877,25,-34.0,74.0
1878,25,-30.0,61.0
1879,25,-32.0,67.0
1880,25,-31.0,74.0
1881,25,-31.0,61.0
1882,25,-31.0,62.0
1883,25,-29.0,70.0
1884,26,-39.0,45.0
1885,26,-36.0,27.0
1886,26,-36.0,30.0
1887,26,-38.0,35.0
1888,26,-38.0,47.0
1889,26,-35.0,36.0
1890,26,-34.0,34.0
1891,26,-35.0,51.0
1892,26,-34.0,38.0
1893,26,-32.0,62.0
1894,26,-31.0,66.0
1895,26,-30.0,43.0
1896,26,-32.0,46.0
1897,26,-32.0,56.0
1898,26,-31.0,55.0
1899,26,-29.0,43.0
1900,26,-30.0,48.0
1901,26,-29.0,54.0
1902,26,-31.0,56.0
1903,26,-31.0,65.0
1904,26,-28.0,32.0
1905,26,-30.0,61.0
1906,27,-38.0,43.0
1907,27,-37.0,38.0
1908,27,-34.0,26.0
1909,27,-34.0,42.0
1910,27,-33.0,41.0
1911,27,-34.0,48.0
1912,27,-35.0,51.0
1913,27,-33.0,67.0
1914,27,-33.0,64.0
1915,27,-31.0,69.0
1916,27,-30.0,66.0
1917,27,-31.0,40.0
1918,27,-31.0,64.0
1919,27,-27.0,65.0
1920,27,-27.0,73.0
1921,28,-39.0,50.0
1922,28,-38.0,51.0
1923,28,-36.0,42.0
1924,28,-35.0,44.0
1925,28,-35.0,45.0
1926,28,-34.0,36.0
1927,28,-36.0,44.0
1928,28,-36.0,46.0
1929,28,-35.0,46.0
1930,28,-35.0,61.0
1931,28,-35.0,66.0
1932,28,-36.0,73.0
1933,28,-34.0,57.0
1934,28,-31.0,40.0
1935,28,-30.0,65.0
1936,28,-30.0,74.0
1937,28,-29.0,64.0
1938,28,-28.0,66.0
1939,28,-28.0,68.0
1940,28,-27.0,76.0
1941,28,-26.0,66.0
1942,29,-38.0,34.0
1943,29,-36.0,55.0
1944,29,-36.0,63.0
1945,29,-33.0,57.0
1946,29,-35.0,63.0
1947,29,-34.0,62.0
1948,29,-34.0,64.0
1949,29,-31.0,74.0
1950,29,-31.0,89.0
1951,29,-31.0,39.0
1952,29,-32.0,73.0
1953,29,-30.0,71.0
1954,29,-28.0,78.0
1955,29,-27.0,71.0
1956,29,-26.0,64.0
1957,29,-27.0,60.0
1958,30,-35.0,39.0
1959,30,-35.0,58.0
1960,30,-35.0,73.0
1961,30,-34.0,37.0
1962,30,-35.0,67.0
1963,30,-33.0,53.0
1964,30,-34.0,66.0
1965,30,-32.0,56.0
1966,30,-34.0,79.0
1967,30,-33.0,58.0
1968,30,-31.0,60.0
1969,30,-33.0,64.0
1970,30,-31.0,68.0
1971,30,-33.0,76.0
1972,30,-31.0,78.0
1973,30,-32.0,85.0
1974,30,-31.0,65.0
1975,30,-30.0,78.0
1976,30,-31.0,72.0
1977,30,-30.0,71.0
1978,30,-30.0,76.0
1979,30,-31.0,85.0
1980,31,-38.0,66.0
1981,31,-36.0,47.0
1982,31,-37.0,66.0
1983,31,-34.0,54.0
1984,31,-36.0,61.0
1985,31,-35.0,69.0
1986,31,-34.0,75.0
1987,31,-34.0,71.0
1988,31,-35.0,72.0
1989,31,-32.0,57.0
1990,31,-33.0,67.0
1991,31,-32.0,71.0
1992,31,-33.0,71.0
1993,31,-33.0,62.0
1994,31,-31.0,72.0
1995,31,-30.0,68.0
1996,31,-30.0,76.0
1997,32,-36.0,66.0
1998,32,-35.0,51.0
1999,32,-35.0,63.0
2000,32,-33.0,54.0
2001,32,-34.0,73.0
2002,32,-34.0,77.0
2003,32,-34.0,65.0
2004,32,-33.0,66.0
2005,32,-31.0,63.0
2006,32,-31.0,86.0
2007,32,-31.0,58.0
2008,32,-32.0,69.0
2009,32,-29.0,74.0
2010,32,-29.0,83.0
2011,32,-29.0,67.0
2012,32,-29.0,72.0
2013,32,-29.0,76.0
2014,32,-28.0,84.0
2015,32,-28.0,68.0
2016,33,-38.0,44.0
2017,33,-32.0,61.0
2018,33,-32.0,75.0
2019,33,-30.0,66.0
2020,33,-28.0,84.0
2021,33,-27.0,72.0
2022,33,-26.0,85.0
2023,34,-35.0,59.0
2024,34,-34.0,65.0
2025,34,-33.0,65.0
2026,34,-34.0,60.0
2027,34,-30.0,58.0
2028,34,-30.0,64.0
2029,34,-30.0,77.0
2030,34,-28.0,92.0
2031,34,-28.0,77.0
2032,34,-27.0,68.0
2033,34,-27.0,69.0
2034,34,-27.0,77.0
2035,34,-28.0,76.0
2036,34,-25.0,66.0
2037,34,-24.0,73.0
2038,35,-35.0,56.0
2039,35,-32.0,63.0
2040,35,-34.0,74.0
2041,35,-32.0,88.0
2042,35,-29.0,67.0
2043,35,-30.0,75.0
2044,35,-28.0,60.0
2045,35,-29.0,72.0
2046,35,-27.0,72.0
2047,35,-28.0,75.0
2048,35,-28.0,78.0
2049,36,-34.0,61.0
2050,36,-32.0,71.0
2051,36,-33.0,78.0
2052,36,-33.0,68.0
2053,36,-31.0,76.0
2054,36,-30.0,64.0
2055,36,-31.0,79.0
2056,36,-31.0,89.0
2057,36,-29.0,89.0
2058,36,-30.0,70.0
2059,37,-34.0,72.0
2060,37,-35.0,77.0
2061,37,-35.0,61.0
2062,37,-33.0,61.0
2063,37,-33.0,68.0
2064,37,-33.0,74.0
2065,37,-33.0,75.0
2066,37,-34.0,83.0
2067,37,-32.0,87.0
2068,37,-29.0,70.0
2069,38,-32.0,85.0
2070,38,-32.0,87.0
2071,38,-28.0,80.0
2072,38,-29.0,81.0
2073,38,-27.0,69.0
2074,38,-26.0,71.0
2075,39,-36.0,49.0
2076,39,-36.0,74.0
2077,39,-33.0,80.0
2078,39,-29.0,77.0
2079,39,-30.0,65.0
2080,39,-28.0,76.0
2081,39,-28.0,61.0
2082,39,-27.0,63.0
2083,39,-29.0,82.0
2084,39,-25.0,72.0
2085,39,-26.0,84.0
2086,39,-25.0,66.0
2087,39,-25.0,61.0
2088,40,-34.0,65.0
2089,40,-35.0,69.0
2090,40,-31.0,79.0
2091,40,-28.0,61.0
2092,40,-27.0,77.0
2093,40,-27.0,81.0
2094,40,-25.0,62.0
2095,40,-23.0,69.0
2096,41,-36.0,54.0
2097,41,-34.0,62.0
2098,41,-34.0,89.0
2099,41,-31.0,87.0
2100,41,-26.0,77.0
2101,41,-23.0,63.0
2102,42,-36.0,68.0
2103,42,-34.0,88.0
2104,42,-32.0,83.0
