,depth,node_lat,node_lng
806,6,31.0,180.0
807,6,32.0,-179.0
808,6,32.0,-178.0
809,6,32.0,-177.0
810,6,32.0,-176.0
811,6,32.0,174.0
812,6,32.0,175.0
813,6,32.0,176.0
814,6,32.0,177.0
815,6,32.0,178.0
816,6,32.0,179.0
817,6,32.0,180.0
818,6,33.0,-179.0
819,6,33.0,-178.0
820,6,33.0,-177.0
821,6,33.0,-176.0
822,6,33.0,-175.0
823,6,33.0,175.0
824,6,33.0,176.0
825,6,33.0,177.0
826,6,33.0,178.0
827,6,33.0,179.0
828,6,33.0,180.0
829,6,34.0,-179.0
830,6,34.0,-178.0
831,6,34.0,-177.0
832,6,34.0,-176.0
833,6,34.0,-175.0
834,6,34.0,175.0
835,6,34.0,176.0
836,6,34.0,177.0
837,6,34.0,178.0
838,6,34.0,179.0
839,6,34.0,180.0
840,6,35.0,-179.0
841,6,35.0,-178.0
842,6,35.0,-177.0
843,6,35.0,-176.0
844,6,35.0,-175.0
845,6,35.0,175.0
846,6,35.0,176.0
847,6,35.0,177.0
848,6,35.0,178.0
849,6,35.0,179.0
850,6,35.0,180.0
851,6,36.0,-179.0
852,6,36.0,-178.0
853,6,36.0,-177.0
854,6,36.0,-176.0
855,6,36.0,-175.0
856,6,36.0,-174.0
857,6,36.0,176.0
858,6,36.0,177.0
859,6,36.0,178.0
860,6,36.0,179.0
861,6,36.0,180.0
862,6,37.0,-179.0
863,6,37.0,-178.0
864,6,37.0,-177.0
865,6,37.0,-175.0
866,6,37.0,-174.0
867,6,37.0,176.0
868,6,37.0,177.0
869,6,37.0,178.0
870,6,37.0,179.0
871,6,37.0,180.0
872,6,38.0,-179.0
873,6,38.0,-178.0
874,6,38.0,-177.0
875,6,38.0,-176.0
876,6,38.0,-175.0
877,6,38.0,-174.0
878,6,38.0,169.0
879,6,38.0,174.0
880,6,38.0,176.0
881,6,38.0,177.0
882,6,38.0,178.0
883,6,38.0,179.0
884,6,38.0,180.0
885,6,39.0,-179.0
886,6,39.0,-177.0
887,6,39.0,-176.0
888,6,39.0,-175.0
889,6,39.0,-174.0
890,6,39.0,175.0
891,6,39.0,176.0
892,6,39.0,177.0
893,6,39.0,178.0
894,6,39.0,179.0
895,6,39.0,180.0
896,6,40.0,-179.0
897,6,40.0,-178.0
898,6,40.0,-177.0
899,6,40.0,-176.0
900,6,40.0,-175.0
901,6,40.0,-174.0
902,6,40.0,166.0
903,6,40.0,167.0
904,6,40.0,168.0
905,6,40.0,178.0
906,6,40.0,180.0
907,6,41.0,-178.0
908,6,41.0,-177.0
909,6,41.0,-176.0
910,6,41.0,-174.0
911,6,41.0,165.0
912,6,41.0,167.0
913,6,41.0,175.0
914,6,41.0,176.0
915,6,41.0,178.0
916,6,42.0,-179.0
917,6,42.0,-177.0
918,6,42.0,172.0
919,6,42.0,180.0
920,6,43.0,140.0
921,6,44.0,180.0
922,7,17.0,107.0
923,7,17.0,108.0
924,7,18.0,107.0
925,7,18.0,123.0
926,7,19.0,130.0
927,7,20.0,138.0
928,7,23.0,137.0
929,7,23.0,155.0
930,7,24.0,148.0
931,7,24.0,149.0
932,7,24.0,150.0
933,7,24.0,151.0
934,7,24.0,152.0
935,7,24.0,153.0
936,7,24.0,154.0
937,7,24.0,155.0
938,7,25.0,147.0
939,7,25.0,148.0
940,7,25.0,152.0
941,7,25.0,153.0
942,7,25.0,154.0
943,7,25.0,157.0
944,7,25.0,161.0
945,7,25.0,162.0
946,7,25.0,163.0
947,7,25.0,167.0
948,7,25.0,168.0
949,7,25.0,171.0
950,7,26.0,147.0
951,7,26.0,151.0
952,7,26.0,152.0
953,7,26.0,155.0
954,7,26.0,161.0
955,7,26.0,163.0
956,7,26.0,167.0
957,7,26.0,168.0
958,7,26.0,170.0
959,7,26.0,172.0
960,7,27.0,-174.0
961,7,27.0,156.0
962,7,27.0,158.0
963,7,27.0,161.0
964,7,27.0,162.0
965,7,27.0,169.0
966,7,27.0,172.0
967,7,27.0,173.0
968,7,27.0,174.0
969,7,28.0,-179.0
970,7,28.0,-178.0
971,7,28.0,-173.0
972,7,28.0,-172.0
973,7,28.0,175.0
974,7,28.0,176.0
975,7,29.0,-179.0
976,7,29.0,-177.0
977,7,29.0,-176.0
978,7,29.0,-174.0
979,7,29.0,-173.0
980,7,29.0,178.0
981,7,29.0,180.0
982,7,30.0,-176.0
983,7,30.0,-175.0
984,7,30.0,-174.0
985,7,30.0,-173.0
986,7,30.0,-172.0
987,7,30.0,-171.0
988,7,30.0,179.0
989,7,31.0,-175.0
990,7,31.0,-174.0
991,7,31.0,-173.0
992,7,31.0,-172.0
993,7,31.0,-171.0
994,7,31.0,-168.0
995,7,31.0,-167.0
996,7,31.0,-166.0
997,7,31.0,-165.0
998,7,32.0,-175.0
999,7,32.0,-174.0
1000,7,32.0,-173.0
1001,7,32.0,-172.0
1002,7,32.0,-171.0
1003,7,32.0,-169.0
1004,7,32.0,-168.0
1005,7,32.0,-166.0
1006,7,32.0,-165.0
1007,7,33.0,-174.0
1008,7,33.0,-173.0
1009,7,33.0,-172.0
1010,7,33.0,-171.0
1011,7,33.0,-170.0
1012,7,33.0,-168.0
1013,7,33.0,-167.0
1014,7,33.0,-166.0
1015,7,33.0,-165.0
1016,7,33.0,-164.0
1017,7,34.0,-174.0
1018,7,34.0,-173.0
1019,7,34.0,-172.0
1020,7,34.0,-171.0
1021,7,34.0,-170.0
1022,7,34.0,-169.0
1023,7,34.0,-168.0
1024,7,34.0,-167.0
1025,7,34.0,-166.0
1026,7,34.0,-165.0
1027,7,34.0,-164.0
1028,7,35.0,-174.0
1029,7,35.0,-173.0
1030,7,35.0,-172.0
1031,7,35.0,-171.0
1032,7,35.0,-170.0
1033,7,35.0,-169.0
1034,7,35.0,-168.0
1035,7,35.0,-167.0
1036,7,35.0,-166.0
1037,7,35.0,-165.0
1038,7,35.0,-164.0
1039,7,36.0,-172.0
1040,7,36.0,-171.0
1041,7,36.0,-170.0
1042,7,36.0,-169.0
1043,7,36.0,-168.0
1044,7,36.0,-167.0
1045,7,36.0,-166.0
1046,7,36.0,-165.0
1047,7,36.0,-164.0
1048,7,36.0,-163.0
1049,7,37.0,-176.0
1050,7,37.0,-173.0
1051,7,37.0,-172.0
1052,7,37.0,-171.0
1053,7,37.0,-170.0
1054,7,37.0,-169.0
1055,7,37.0,-168.0
1056,7,37.0,-167.0
1057,7,37.0,-166.0
1058,7,37.0,-165.0
1059,7,37.0,-164.0
1060,7,37.0,-163.0
1061,7,38.0,-173.0
1062,7,38.0,-172.0
1063,7,38.0,-171.0
1064,7,38.0,-170.0
1065,7,38.0,-169.0
1066,7,38.0,-168.0
1067,7,38.0,-167.0
1068,7,38.0,-166.0
1069,7,38.0,-165.0
1070,7,38.0,-164.0
1071,7,38.0,-163.0
1072,7,39.0,-178.0
1073,7,39.0,-173.0
1074,7,39.0,-172.0
1075,7,39.0,-171.0
1076,7,39.0,-168.0
1077,7,39.0,-167.0
1078,7,39.0,-166.0
1079,7,39.0,-165.0
1080,7,40.0,-171.0
1081,7,40.0,-170.0
1082,7,40.0,-169.0
1083,7,40.0,-168.0
1084,7,40.0,-167.0
1085,7,40.0,170.0
1086,7,40.0,177.0
1087,7,40.0,179.0
1088,7,41.0,-179.0
1089,7,41.0,-173.0
1090,7,41.0,-172.0
1091,7,41.0,-171.0
1092,7,41.0,-170.0
1093,7,41.0,-169.0
1094,7,42.0,-171.0
1095,7,42.0,-170.0
1096,7,42.0,-169.0
1097,7,42.0,-168.0
1098,7,42.0,-167.0
1099,7,42.0,173.0
1100,7,42.0,175.0
1101,7,42.0,176.0
1102,7,42.0,177.0
1103,7,42.0,178.0
1104,7,42.0,179.0
1105,7,43.0,-175.0
1106,7,43.0,-174.0
1107,7,43.0,-171.0
1108,7,43.0,-168.0
1109,7,43.0,176.0
1110,7,43.0,177.0
1111,7,45.0,140.0
1112,8,19.0,113.0
1113,8,20.0,107.0
1114,8,20.0,108.0
1115,8,23.0,145.0
1116,8,23.0,150.0
1117,8,23.0,151.0
1118,8,23.0,152.0
1119,8,23.0,165.0
1120,8,24.0,140.0
1121,8,24.0,145.0
1122,8,24.0,147.0
1123,8,24.0,165.0
1124,8,24.0,166.0
1125,8,24.0,169.0
1126,8,24.0,170.0
1127,8,25.0,-176.0
1128,8,25.0,172.0
1129,8,26.0,-176.0
1130,8,26.0,165.0
1131,8,26.0,169.0
1132,8,26.0,171.0
