,depth,node_lat,node_lng
840,17,-20.0,153.0
841,17,-21.0,155.0
842,17,-20.0,150.0
843,17,-21.0,151.0
844,17,-19.0,153.0
845,17,-19.0,149.0
846,17,-18.0,150.0
847,17,-17.0,150.0
848,17,-15.0,143.0
849,17,-13.0,143.0
850,18,-43.0,177.0
851,18,-43.0,176.0
852,18,-42.0,173.0
853,18,-42.0,178.0
854,18,-43.0,182.0
855,18,-41.0,181.0
856,18,-35.0,192.0
857,18,-32.0,184.0
858,18,-32.0,183.0
859,18,-33.0,186.0
860,18,-31.0,185.0
861,18,-31.0,188.0
862,18,-31.0,184.0
863,18,-29.0,183.0
864,18,-29.0,184.0
865,18,-27.0,181.0
866,18,-26.0,173.0
867,18,-25.0,151.0
868,18,-25.0,153.0
869,18,-23.0,155.0
870,18,-24.0,152.0
871,18,-22.0,149.0
872,18,-23.0,152.0
873,18,-20.0,150.0
874,18,-21.0,151.0
875,18,-20.0,151.0
876,18,-20.0,153.0
877,18,-18.0,148.0
878,18,-15.0,144.0
879,19,-43.0,172.0
880,19,-44.0,182.0
881,19,-44.0,184.0
882,19,-44.0,187.0
883,19,-43.0,184.0
884,19,-40.0,187.0
885,19,-38.0,180.0
886,19,-37.0,184.0
887,19,-38.0,186.0
888,19,-34.0,187.0
889,19,-33.0,189.0
890,19,-33.0,190.0
891,19,-33.0,181.0
892,19,-30.0,183.0
893,19,-30.0,186.0
894,19,-30.0,188.0
895,19,-28.0,153.0
896,19,-30.0,187.0
897,19,-29.0,184.0
898,19,-27.0,185.0
899,19,-25.0,184.0
900,19,-23.0,150.0
901,19,-22.0,150.0
902,19,-23.0,156.0
903,19,-11.0,143.0
904,20,-43.0,189.0
905,20,-42.0,179.0
906,20,-43.0,185.0
907,20,-43.0,186.0
908,20,-43.0,187.0
909,20,-40.0,186.0
910,20,-42.0,187.0
911,20,-39.0,178.0
912,20,-38.0,187.0
913,20,-36.0,185.0
914,20,-35.0,182.0
915,20,-36.0,189.0
916,20,-32.0,191.0
917,20,-28.0,187.0
918,20,-28.0,174.0
919,20,-28.0,176.0
920,20,-27.0,178.0
921,20,-26.0,187.0
922,20,-27.0,154.0
923,20,-26.0,177.0
924,20,-26.0,188.0
925,20,-26.0,190.0
926,20,-26.0,173.0
927,20,-23.0,154.0
928,20,-23.0,151.0
929,20,-21.0,147.0
930,20,-19.0,148.0
931,20,-20.0,149.0
932,20,-19.0,156.0
933,20,-18.0,145.0
934,20,-19.0,150.0
935,20,-19.0,145.0
936,20,-17.0,149.0
937,20,-17.0,148.0
938,20,-12.0,140.0
939,20,-11.0,142.0
940,20,-10.0,143.0
941,21,-44.0,179.0
942,21,-44.0,188.0
943,21,-43.0,191.0
944,21,-42.0,181.0
945,21,-41.0,192.0
946,21,-40.0,184.0
947,21,-40.0,185.0
948,21,-41.0,188.0
949,21,-39.0,184.0
950,21,-39.0,188.0
951,21,-38.0,184.0
952,21,-38.0,191.0
953,21,-36.0,186.0
954,21,-38.0,186.0
955,21,-36.0,183.0
956,21,-35.0,188.0
957,21,-35.0,186.0
958,21,-33.0,188.0
959,21,-34.0,196.0
960,21,-32.0,187.0
961,21,-33.0,189.0
962,21,-34.0,192.0
963,21,-30.0,187.0
964,21,-27.0,153.0
965,21,-29.0,189.0
966,21,-27.0,190.0
967,21,-29.0,190.0
968,21,-28.0,192.0
969,21,-28.0,191.0
970,21,-29.0,193.0
971,21,-27.0,189.0
972,21,-26.0,187.0
973,21,-25.0,154.0
974,21,-24.0,189.0
975,21,-24.0,171.0
976,21,-24.0,173.0
977,21,-22.0,158.0
978,21,-19.0,166.0
979,21,-18.0,147.0
980,21,-17.0,147.0
981,21,-15.0,145.0
982,21,-16.0,146.0
983,21,-14.0,145.0
984,21,-10.0,144.0
985,22,-46.0,185.0
986,22,-44.0,181.0
987,22,-42.0,196.0
988,22,-42.0,192.0
989,22,-38.0,186.0
990,22,-40.0,193.0
991,22,-40.0,198.0
992,22,-39.0,188.0
993,22,-38.0,191.0
994,22,-37.0,191.0
995,22,-37.0,193.0
996,22,-35.0,186.0
997,22,-37.0,188.0
998,22,-35.0,188.0
999,22,-35.0,185.0
1000,22,-33.0,186.0
1001,22,-35.0,195.0
1002,22,-34.0,202.0
1003,22,-32.0,188.0
1004,22,-33.0,193.0
1005,22,-31.0,188.0
1006,22,-32.0,191.0
1007,22,-33.0,192.0
1008,22,-31.0,192.0
1009,22,-32.0,186.0
1010,22,-29.0,183.0
1011,22,-30.0,191.0
1012,22,-29.0,189.0
1013,22,-29.0,192.0
1014,22,-28.0,196.0
1015,22,-29.0,201.0
1016,22,-27.0,179.0
1017,22,-28.0,193.0
1018,22,-26.0,180.0
1019,22,-26.0,184.0
1020,22,-26.0,195.0
1021,22,-25.0,182.0
1022,22,-25.0,184.0
1023,22,-24.0,179.0
1024,22,-25.0,183.0
1025,22,-24.0,184.0
1026,22,-24.0,185.0
1027,22,-23.0,189.0
1028,22,-22.0,175.0
1029,22,-24.0,183.0
1030,22,-22.0,184.0
1031,22,-22.0,158.0
1032,22,-21.0,168.0
1033,22,-21.0,170.0
1034,22,-22.0,168.0
1035,22,-20.0,151.0
1036,22,-19.0,166.0
1037,22,-20.0,167.0
1038,22,-18.0,155.0
1039,22,-17.0,149.0
1040,22,-14.0,144.0
1041,22,-12.0,143.0
1042,23,-44.0,183.0
1043,23,-45.0,189.0
1044,23,-43.0,191.0
1045,23,-39.0,191.0
1046,23,-39.0,194.0
1047,23,-38.0,190.0
1048,23,-38.0,192.0
1049,23,-40.0,193.0
1050,23,-39.0,192.0
1051,23,-38.0,195.0
1052,23,-36.0,198.0
1053,23,-35.0,190.0
1054,23,-37.0,192.0
1055,23,-35.0,191.0
1056,23,-35.0,199.0
1057,23,-34.0,200.0
1058,23,-34.0,195.0
1059,23,-31.0,195.0
1060,23,-32.0,202.0
1061,23,-30.0,190.0
1062,23,-30.0,193.0
1063,23,-31.0,193.0
1064,23,-30.0,186.0
1065,23,-31.0,192.0
