,depth,node_lat,node_lng
724,6,40.0,333.0
725,6,42.0,336.0
726,6,41.0,333.0
727,6,42.0,333.0
728,6,43.0,335.0
729,6,43.0,334.0
730,6,43.0,331.0
731,6,44.0,334.0
732,6,43.0,336.0
733,6,43.0,332.0
734,6,43.0,340.0
735,6,43.0,344.0
736,6,44.0,335.0
737,6,45.0,337.0
738,6,44.0,338.0
739,6,46.0,340.0
740,6,45.0,341.0
741,6,47.0,337.0
742,6,45.0,338.0
743,6,46.0,341.0
744,6,47.0,342.0
745,6,46.0,343.0
746,6,47.0,328.0
747,6,46.0,334.0
748,6,47.0,335.0
749,6,47.0,334.0
750,6,46.0,335.0
751,6,48.0,338.0
752,6,47.0,339.0
753,6,47.0,341.0
754,6,47.0,340.0
755,6,49.0,326.0
756,6,48.0,335.0
757,6,49.0,337.0
758,6,47.0,336.0
759,6,49.0,341.0
760,6,48.0,333.0
761,6,49.0,338.0
762,6,49.0,340.0
763,6,51.0,337.0
764,6,50.0,337.0
765,7,25.0,285.0
766,7,26.0,284.0
767,7,25.0,287.0
768,7,25.0,289.0
769,7,24.0,289.0
770,7,24.0,295.0
771,7,26.0,290.0
772,7,27.0,291.0
773,7,25.0,298.0
774,7,25.0,303.0
775,7,27.0,305.0
776,7,27.0,308.0
777,7,27.0,309.0
778,7,28.0,296.0
779,7,27.0,297.0
780,7,27.0,300.0
781,7,28.0,302.0
782,7,27.0,302.0
783,7,28.0,317.0
784,7,27.0,317.0
785,7,27.0,301.0
786,7,29.0,301.0
787,7,27.0,303.0
788,7,28.0,304.0
789,7,27.0,307.0
790,7,29.0,309.0
791,7,29.0,308.0
792,7,27.0,311.0
793,7,29.0,310.0
794,7,28.0,315.0
795,7,27.0,316.0
796,7,27.0,323.0
797,7,27.0,324.0
798,7,28.0,324.0
799,7,30.0,319.0
800,7,28.0,322.0
801,7,28.0,330.0
802,7,29.0,325.0
803,7,30.0,330.0
804,7,31.0,331.0
805,7,30.0,328.0
806,7,32.0,332.0
807,7,32.0,333.0
808,7,32.0,335.0
809,7,33.0,332.0
810,7,33.0,334.0
811,7,31.0,335.0
812,7,33.0,333.0
813,7,32.0,334.0
814,7,33.0,335.0
815,7,34.0,337.0
816,7,34.0,334.0
817,7,36.0,337.0
818,7,37.0,331.0
819,7,35.0,333.0
820,7,36.0,333.0
821,7,37.0,335.0
822,7,38.0,336.0
823,7,38.0,335.0
824,7,42.0,332.0
825,7,42.0,333.0
826,7,41.0,335.0
827,7,40.0,339.0
828,7,41.0,341.0
829,7,40.0,342.0
830,7,43.0,337.0
831,7,42.0,342.0
832,7,43.0,339.0
833,7,43.0,340.0
834,7,42.0,343.0
835,7,44.0,338.0
836,7,45.0,337.0
837,7,43.0,341.0
838,7,44.0,342.0
839,7,46.0,343.0
840,7,46.0,342.0
841,7,45.0,345.0
842,7,47.0,346.0
843,7,45.0,348.0
844,7,47.0,338.0
845,7,46.0,345.0
846,7,48.0,344.0
847,7,49.0,328.0
848,7,49.0,335.0
849,7,48.0,343.0
850,7,47.0,343.0
851,7,48.0,335.0
852,7,48.0,338.0
853,7,49.0,331.0
854,7,49.0,344.0
855,7,50.0,343.0
856,7,53.0,342.0
857,7,53.0,339.0
858,7,54.0,346.0
859,7,55.0,346.0
860,7,55.0,347.0
861,8,22.0,290.0
862,8,25.0,287.0
863,8,23.0,289.0
864,8,25.0,283.0
865,8,24.0,286.0
866,8,26.0,298.0
867,8,26.0,300.0
868,8,27.0,296.0
869,8,27.0,301.0
870,8,27.0,302.0
871,8,27.0,305.0
872,8,26.0,312.0
873,8,27.0,293.0
874,8,26.0,292.0
875,8,27.0,303.0
876,8,26.0,306.0
877,8,27.0,307.0
878,8,26.0,319.0
879,8,27.0,324.0
880,8,26.0,326.0
881,8,27.0,318.0
882,8,29.0,321.0
883,8,27.0,322.0
884,8,27.0,326.0
885,8,28.0,326.0
886,8,28.0,329.0
887,8,29.0,311.0
888,8,29.0,323.0
889,8,28.0,328.0
890,8,30.0,329.0
891,8,31.0,323.0
892,8,31.0,327.0
893,8,29.0,330.0
894,8,32.0,332.0
895,8,30.0,337.0
896,8,31.0,336.0
897,8,34.0,336.0
898,8,36.0,334.0
899,8,36.0,337.0
900,8,37.0,336.0
901,8,37.0,337.0
902,8,39.0,335.0
903,8,39.0,342.0
904,8,40.0,343.0
905,8,39.0,338.0
906,8,39.0,339.0
907,8,41.0,340.0
908,8,41.0,342.0
909,8,41.0,345.0
910,8,41.0,338.0
911,8,42.0,339.0
912,8,40.0,341.0
913,8,40.0,344.0
914,8,42.0,338.0
915,8,42.0,340.0
916,8,43.0,339.0
917,8,41.0,344.0
918,8,43.0,343.0
919,8,44.0,342.0
920,8,46.0,344.0
921,8,45.0,347.0
922,8,45.0,348.0
923,8,45.0,350.0
924,8,48.0,346.0
925,8,48.0,347.0
926,8,49.0,344.0
927,8,49.0,347.0
928,8,50.0,342.0
929,8,50.0,343.0
930,8,51.0,346.0
931,8,51.0,347.0
932,8,50.0,341.0
933,8,51.0,341.0
934,8,53.0,341.0
935,8,53.0,343.0
936,8,54.0,339.0
937,8,53.0,342.0
938,8,52.0,343.0
939,8,54.0,345.0
940,8,55.0,341.0
941,8,54.0,340.0
942,8,56.0,352.0
943,9,26.0,286.0
944,9,24.0,290.0
945,9,27.0,281.0
946,9,25.0,293.0
947,9,25.0,296.0
948,9,25.0,299.0
949,9,27.0,323.0
950,9,27.0,312.0
951,9,26.0,313.0
952,9,28.0,322.0
953,9,27.0,327.0
954,9,28.0,281.0
955,9,27.0,314.0
956,9,27.0,326.0
957,9,29.0,327.0
958,9,29.0,331.0
959,9,30.0,333.0
960,9,31.0,334.0
961,9,31.0,337.0
962,9,31.0,340.0
963,9,31.0,339.0
964,9,33.0,336.0
965,9,35.0,338.0
966,9,33.0,338.0
967,9,33.0,341.0
968,9,34.0,338.0
969,9,37.0,337.0
970,9,37.0,339.0
971,9,37.0,342.0
972,9,35.0,341.0
973,9,38.0,339.0
974,9,36.0,340.0
975,9,38.0,340.0
976,9,38.0,341.0
977,9,36.0,344.0
978,9,37.0,345.0
979,9,39.0,338.0
980,9,39.0,339.0
981,9,37.0,340.0
982,9,40.0,338.0
983,9,40.0,340.0
984,9,41.0,343.0
985,9,42.0,344.0
986,9,43.0,345.0
987,9,42.0,345.0
988,9,43.0,346.0
989,9,45.0,343.0
990,9,44.0,346.0
991,9,46.0,343.0
992,9,46.0,345.0
993,9,45.0,348.0
994,9,46.0,351.0
995,9,48.0,332.0
996,9,49.0,346.0
997,9,48.0,349.0
998,9,49.0,338.0
999,9,48.0,342.0
1000,9,48.0,344.0
1001,9,50.0,348.0
1002,9,51.0,350.0
1003,9,51.0,335.0
1004,9,53.0,347.0
1005,9,53.0,341.0
1006,9,54.0,342.0
1007,9,56.0,353.0
1008,10,25.0,303.0
1009,10,25.0,320.0
1010,10,27.0,322.0
1011,10,27.0,314.0
1012,10,26.0,315.0
1013,10,28.0,316.0
1014,10,28.0,321.0
1015,10,26.0,321.0
1016,10,27.0,331.0
1017,10,28.0,326.0
1018,10,30.0,334.0
1019,10,30.0,335.0
1020,10,31.0,340.0
1021,10,32.0,340.0
1022,10,32.0,341.0
1023,10,34.0,338.0
1024,10,34.0,339.0
1025,10,33.0,341.0
1026,10,34.0,341.0
1027,10,33.0,343.0
1028,10,33.0,345.0
1029,10,35.0,339.0
1030,10,34.0,340.0
1031,10,35.0,340.0
1032,10,36.0,342.0
1033,10,36.0,344.0
1034,10,36.0,339.0
1035,10,37.0,340.0
1036,10,39.0,343.0
1037,10,40.0,342.0
1038,10,39.0,341.0
1039,10,39.0,345.0
1040,10,39.0,344.0
1041,10,39.0,347.0
1042,10,42.0,344.0
1043,10,41.0,346.0
1044,10,42.0,347.0
1045,10,44.0,346.0
1046,10,45.0,347.0
1047,10,43.0,355.0
1048,10,48.0,350.0
1049,10,46.0,351.0
1050,10,48.0,349.0
1051,10,47.0,351.0
1052,10,49.0,347.0
1053,10,49.0,352.0
1054,10,49.0,353.0
1055,10,50.0,344.0
1056,10,52.0,339.0
1057,10,52.0,349.0
1058,10,51.0,349.0
1059,10,54.0,348.0
1060,10,57.0,351.0
1061,10,58.0,350.0
1062,11,24.0,292.0
1063,11,23.0,293.0
1064,11,25.0,291.0
1065,11,24.0,311.0
1066,11,24.0,313.0
1067,11,26.0,308.0
1068,11,27.0,316.0
1069,11,25.0,317.0
1070,11,25.0,318.0
1071,11,26.0,318.0
1072,11,25.0,320.0
1073,11,27.0,324.0
1074,11,28.0,308.0
1075,11,28.0,311.0
1076,11,27.0,317.0
1077,11,27.0,332.0
1078,11,29.0,331.0
1079,11,30.0,334.0
1080,11,28.0,333.0
1081,11,28.0,335.0
1082,11,29.0,335.0
1083,11,30.0,336.0
1084,11,29.0,337.0
1085,11,32.0,338.0
1086,11,31.0,337.0
1087,11,30.0,345.0
1088,11,33.0,339.0
1089,11,32.0,341.0
1090,11,34.0,346.0
1091,11,33.0,343.0
1092,11,34.0,344.0
1093,11,35.0,344.0
1094,11,37.0,346.0
1095,11,39.0,345.0
1096,11,40.0,345.0
1097,11,40.0,347.0
1098,11,43.0,347.0
1099,11,43.0,353.0
1100,11,44.0,354.0
1101,11,45.0,350.0
1102,11,46.0,350.0
1103,11,48.0,353.0
1104,11,49.0,354.0
1105,11,49.0,353.0
1106,11,51.0,353.0
1107,11,51.0,354.0
1108,11,52.0,353.0
1109,11,51.0,350.0
1110,11,56.0,354.0
1111,11,55.0,352.0
1112,11,57.0,354.0
1113,11,57.0,350.0
1114,11,59.0,351.0
1115,12,22.0,292.0
1116,12,23.0,288.0
1117,12,25.0,290.0
1118,12,24.0,296.0
1119,12,24.0,304.0
1120,12,24.0,316.0
1121,12,24.0,321.0
1122,12,27.0,319.0
1123,12,25.0,326.0
1124,12,27.0,330.0
1125,12,26.0,328.0
1126,12,26.0,331.0
1127,12,28.0,329.0
1128,12,27.0,331.0
1129,12,29.0,336.0
1130,12,30.0,339.0
1131,12,30.0,340.0
1132,12,31.0,342.0
1133,12,31.0,344.0
1134,12,34.0,344.0
1135,12,33.0,344.0
1136,12,34.0,346.0
1137,12,33.0,346.0
1138,12,35.0,344.0
1139,12,35.0,347.0
1140,12,36.0,346.0
1141,12,34.0,347.0
1142,12,35.0,343.0
1143,12,36.0,345.0
1144,12,38.0,345.0
1145,12,38.0,349.0
1146,12,39.0,344.0
1147,12,37.0,348.0
