,child_lat,child_lng,depth,parent_lat,parent_lng,color
204,5,64,2,5.0,63.0,green
205,6,62,2,5.0,63.0,red
206,6,63,2,5.0,63.0,gray
207,6,64,2,5.0,63.0,gray
208,7,61,2,5.0,63.0,green
209,7,62,2,5.0,63.0,gray
210,8,62,2,5.0,63.0,gray
211,8,63,2,5.0,63.0,gray
212,5,65,2,5.0,66.0,gray
213,6,65,2,5.0,66.0,red
214,6,66,2,5.0,66.0,gray
215,7,65,2,5.0,66.0,green
216,6,67,2,5.0,67.0,green
217,5,69,2,5.0,68.0,gray
218,6,68,2,5.0,68.0,gray
219,4,71,2,5.0,71.0,gray
220,5,73,2,6.0,73.0,green
221,4,80,2,6.0,78.0,gray
222,5,78,2,6.0,78.0,green
223,7,66,2,7.0,68.0,green
224,7,67,2,7.0,68.0,gray
225,6,69,2,7.0,69.0,gray
226,1,87,2,7.0,79.0,gray
227,2,84,2,7.0,79.0,gray
228,2,85,2,7.0,79.0,gray
229,2,86,2,7.0,79.0,gray
230,2,87,2,7.0,79.0,gray
231,3,82,2,7.0,79.0,gray
232,3,83,2,7.0,79.0,gray
233,3,84,2,7.0,79.0,gray
234,3,85,2,7.0,79.0,gray
235,3,86,2,7.0,79.0,gray
236,3,87,2,7.0,79.0,gray
237,3,88,2,7.0,79.0,gray
238,3,89,2,7.0,79.0,gray
239,3,90,2,7.0,79.0,gray
240,3,91,2,7.0,79.0,gray
241,4,81,2,7.0,79.0,green
242,4,82,2,7.0,79.0,gray
243,4,83,2,7.0,79.0,green
